지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 시각(hhmi),평균 풍속(m/s),평균 상대습도(%),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),평균 지면온도(°C),평균 30cm 지중온도(°C),5.0m 지중온도(°C)
189,2015-06-13,23.2,20.5,1810,26.8,1109,0,0,0,0,0,0,8.5,1406,3.8,1410,1.4,80.6,0,0,0,0,0,0,0,25.7,0,0
189,2015-06-14,21.9,20.2,2037,25.5,1620,0,0,0,0,0,0,7.3,1654,4.3,1659,1.3,93.3,0,0,0,0,0,0,0,27.8,0,0
189,2015-06-15,22.1,19.8,2257,25,1151,0,0,0,0,0,0,6.3,326,3.8,1205,2.1,87.5,0,0,0,0,0,0,0,30.4,0,0
189,2015-06-16,20.4,19,2340,22.1,1442,0,0.6,450,1.2,416,2.1,6.2,1534,3.1,1536,1.1,92.4,0,0,0,0,0,0,0,23.2,0,0
189,2015-06-17,19.5,18.1,1323,20.6,910,0,1.7,1323,6.3,1627,28.2,8.9,2237,4.8,2110,2.5,92.1,0,0,0,0,0,0,0,19.6,0,0
189,2015-06-18,22.2,20,1,24.9,1702,0,0,0,0,0,0,11.6,602,6.6,609,4.2,77.4,0,0,0,0,0,0,0,23.5,0,0
189,2015-06-19,21.9,20.2,549,24.9,1203,0,0,0,0,0,0,6.4,11,3.2,13,1.4,79.6,0,0,0,0,0,0,0,26.2,0,0
189,2015-06-20,21.2,18.7,359,23.8,1421,0,0,0,0,0,0,5,2140,2.5,1423,1.4,85.6,0,0,0,0,0,0,0,26,0,0
189,2015-06-21,21.6,19.7,159,24.4,1029,0,0,0,0,0,0,6.3,1827,3.3,1836,1.3,84.1,0,0,0,0,0,0,0,29,0,0
189,2015-06-22,20.1,18.6,736,21.3,2043,0,0.8,922,1.3,857,2.9,3.6,2358,2,2352,0.8,90.4,0,0,0,0,0,0,0,20.4,0,0
189,2015-06-23,21.6,20.3,433,23.8,1632,0,0,0,0,0,0,6.5,1142,3.4,1413,2,90,0,0,0,0,0,0,0,23.5,0,0
189,2015-06-24,21.4,20.1,1836,23.7,1113,0,4.4,1923,18.2,1916,69.9,8.4,1559,4.6,1508,2.8,91.8,0,0,0,0,0,0,0,21.6,0,0
189,2015-06-25,21.5,20.3,125,22.5,2027,0,4.6,2205,5.9,2136,26.1,7.5,257,4.1,313,2.5,97.6,0,0,0,0,0,0,0,22.2,0,0
189,2015-06-26,23.6,21,2351,31.5,1548,0,3,51,5,24,7.3,12.5,1239,6.4,1240,3.1,84,0,0,0,0,0,0,0,26.9,0,0
189,2015-06-27,20.3,19.7,1017,21.2,36,0,0.6,935,2.2,845,7.5,5.3,220,2.8,143,1.1,93.8,0,0,0,0,0,0,0,21,0,0
189,2015-06-28,21.7,19.1,546,24.5,1449,0,0,0,0,0,0,11,1207,5.6,1121,3.6,77,0,0,0,0,0,0,0,25.7,0,0
189,2015-06-29,22,19.3,323,25.1,1455,0,0,0,0,0,0,8.5,6,4.3,2,2.1,79.8,0,0,0,0,0,0,0,28.2,0,0
189,2015-06-30,22,20.1,702,23.7,1514,0,8.9,1943,17.1,1904,93.2,9.9,2109,4.8,2124,2,97.1,0,0,0,0,0,0,0,22.9,0,0
189,2015-07-01,21.9,19.2,2400,24.8,1053,0,0,0,0,0,0,10.8,1454,6,1511,2.2,86.9,0,0,0,0,0,0,0,25.6,0,0
189,2015-07-02,20.7,17.9,308,24,1257,0,0,0,0,0,0,3.9,1446,2.7,1449,0.8,82.3,0,0,0,0,0,0,0,24.3,0,0
189,2015-07-03,22.2,18.5,525,25,1450,0,0,0,0,0,0,3.3,1406,1.8,1258,0.9,80.1,0,0,0,0,0,0,0,24.9,0,0
189,2015-07-04,21.9,20.5,2345,24.3,1436,0,0,0,0,0,0,4.6,1832,2.8,1807,1.2,76.8,0,0,0,0,0,0,0,24.2,0,0
189,2015-07-05,21,19.3,205,24,1404,0,0,0,0,0,0,5.3,1550,2.4,1609,1.1,81.9,0,0,0,0,0,0,0,22.6,0,0
189,2015-07-06,21.3,18.9,347,24.6,1435,0,0.6,2333,2.4,2255,4.6,10.6,2304,4.8,2301,2.1,76.3,0,0,0,0,0,0,0,21.4,0,0
189,2015-07-07,21.4,18.9,427,23.5,1848,0,8.7,759,35.2,755,148.3,10.8,933,5.9,935,3.5,96.4,0,0,0,0,0,0,0,21.5,0,0
189,2015-07-08,24,22.7,256,25.4,1219,0,6.4,50,14.9,49,48.6,5.9,2,3.1,2,0.9,98.3,0,0,0,0,0,0,0,25,0,0
189,2015-07-09,24.8,23.4,743,27.6,1447,0,0.3,654,0.3,604,0.3,11.8,1529,6.1,2330,3.6,91,0,0,0,0,0,0,0,27.5,0,0
189,2015-07-10,25.3,22,555,29.4,1511,0,0,0,0,0,0,12.3,1146,6.5,1433,5,85,0,0,0,0,0,0,0,28.8,0,0
189,2015-07-11,23.7,22.8,1556,25.7,102,0,7.9,1617,17.2,1923,95.1,14.9,1300,7,1040,5.1,95.9,0,0,0,0,0,0,0,23.6,0,0
189,2015-07-12,23.2,21.9,2151,24.8,249,0,6.6,735,23.6,715,61.1,18.3,1307,10,1312,5.9,98.3,0,0,0,0,0,0,0,23.4,0,0
189,2015-07-13,23.1,21.8,431,25.1,1153,0,0,0,0,0,0,12.9,154,5.6,3,2.7,93.6,0,0,0,0,0,0,0,25.2,0,0
189,2015-07-14,24.4,20.9,604,27.7,1227,0,0,0,0,0,0,5.4,1011,3.3,1242,1.2,88,0,0,0,0,0,0,0,28.6,0,0
189,2015-07-15,24.8,22.7,443,27.7,1308,0,0,0,0,0,0,9.4,2301,5,2304,1.3,84.4,0,0,0,0,0,0,0,29.3,0,0
189,2015-07-16,24.4,21.2,548,28,1454,0,0,0,0,0,0,12.8,1012,5.9,1012,3.7,76.8,0,0,0,0,0,0,0,27.3,0,0
189,2015-07-17,23,21.1,508,25.5,1204,0,0,0,0,0,0,4.1,1039,2.8,1013,1.2,85.9,0,0,0,0,0,0,0,26.5,0,0
189,2015-07-18,23.1,21.7,556,25.6,1550,0,0,0,0,0,0,8.4,1659,4.2,2212,2.3,79.4,0,0,0,0,0,0,0,28.4,0,0
189,2015-07-19,25.4,22.3,1,29.4,1524,0,0.2,1941,0.3,1902,0.3,8.9,1619,4.8,1651,3.1,86.8,0,0,0,0,0,0,0,30.7,0,0
189,2015-07-20,25.5,23.5,147,29,1428,0,0.3,427,0.3,427,0.5,7.8,1156,3.6,8,2,91,0,0,0,0,0,0,0,29.8,0,0
189,2015-07-21,24.6,23.4,430,27.3,1335,0,0,0,0,0,0,5,1111,3.3,1132,1.3,95.9,0,0,0,0,0,0,0,30.8,0,0
189,2015-07-22,24.1,23.5,901,24.6,1402,0,5.9,1351,16.5,1321,37.7,10.1,2107,5.5,2114,2.5,98.9,0,0,0,0,0,0,0,25.5,0,0
189,2015-07-23,25.2,24.4,7,26.3,1558,0,0.2,228,0.3,147,0.3,7.1,236,3.6,41,2.3,98.4,0,0,0,0,0,0,0,26.5,0,0
189,2015-07-24,25,24.3,342,25.6,1047,0,0,0,0,0,0,9.2,251,5.2,245,3.1,97.8,0,0,0,0,0,0,0,26,0,0
189,2015-07-25,26.3,24.7,508,28.4,1512,0,0,0,0,0,0,6.3,1228,3,1237,1.6,90.8,0,0,0,0,0,0,0,30.2,0,0
189,2015-07-26,27.1,25.2,2049,30.2,1336,0,0,0,0,0,0,4.7,437,2.4,352,1.4,80.4,0,0,0,0,0,0,0,30.1,0,0
189,2015-07-27,26.2,24.8,531,29.4,1340,0,0,0,0,0,0,7.3,1406,3.9,1353,2,94.9,0,0,0,0,0,0,0,31.2,0,0
189,2015-07-28,26.7,25.4,48,29.8,1204,0,0,0,0,0,0,7.6,1325,4.9,1219,1.9,95.3,0,0,0,0,0,0,0,31.1,0,0
189,2015-07-29,27.1,25.3,149,29.7,1408,0,0,0,0,0,0,8.7,1501,4.6,1508,2.2,94.1,0,0,0,0,0,0,0,33.8,0,0
189,2015-07-30,26.8,25.2,538,30.1,1534,0,0,0,0,0,0,6.5,1012,4.2,1300,2.2,93.3,0,0,0,0,0,0,0,34,0,0
189,2015-07-31,27.1,25.2,248,30,1358,0,0,0,0,0,0,7,1401,4.5,1330,2.2,91.5,0,0,0,0,0,0,0,34.4,0,0
189,2015-08-01,27,24.7,532,29.6,1250,0,0,0,0,0,0,6.2,1308,4.2,1400,2.1,88.4,0,0,0,0,0,0,0,35,0,0
189,2015-08-02,27.2,25.1,458,29.6,1345,0,0,0,0,0,0,7.5,1111,4.8,1140,2.3,88.3,0,0,0,0,0,0,0,35.5,0,0
189,2015-08-03,27.5,25,413,30.5,1313,0,0,0,0,0,0,7.1,1022,4.5,1254,2,83.8,0,0,0,0,0,0,0,35.8,0,0
189,2015-08-04,27.8,25.8,417,31,1255,0,0,0,0,0,0,7.9,1141,4.6,1144,2.1,87.4,0,0,0,0,0,0,0,37.4,0,0
189,2015-08-05,28.1,25.9,112,30.9,1450,0,0,0,0,0,0,6.2,938,3.8,953,1.6,82,0,0,0,0,0,0,0,38,0,0
189,2015-08-06,28.3,25.4,452,30.8,1231,0,0,0,0,0,0,4.9,1330,2.3,2025,1.3,77.4,0,0,0,0,0,0,0,38,0,0
189,2015-08-07,28.9,27.3,301,31.4,942,0,0,0,0,0,0,7.8,755,3.9,817,2.5,75.5,0,0,0,0,0,0,0,34.5,0,0
189,2015-08-08,28.4,26.8,2315,31.2,1315,0,0,0,0,0,0,5.1,853,2.8,807,1.7,81.3,0,0,0,0,0,0,0,38.5,0,0
189,2015-08-09,27.8,25.1,536,30.7,1237,0,0,0,0,0,0,4.6,1246,2.9,1520,1.6,79.6,0,0,0,0,0,0,0,37.3,0,0
189,2015-08-10,27.1,24.8,359,29.8,945,0,0,0,0,0,0,4,1627,2.3,1245,0.9,77,0,0,0,0,0,0,0,32.3,0,0
189,2015-08-11,26.9,23.5,2250,29.2,1104,0,16.9,2208,49.9,2133,65,13.4,2156,8.6,2202,2.4,83.5,0,0,0,0,0,0,0,30.5,0,0
189,2015-08-12,25.8,23.6,625,29.2,1244,0,2.2,612,4.4,529,5.4,5.8,1656,3.6,1310,1.3,88.5,0,0,0,0,0,0,0,29.2,0,0
189,2015-08-13,26.6,23.4,542,30.1,1309,0,0,0,0,0,0,4.8,2036,2.5,2037,1.2,71.5,0,0,0,0,0,0,0,29.1,0,0
189,2015-08-14,25.5,22.7,555,28.1,1340,0,0,0,0,0,0,5,300,3.4,1453,1.5,82,0,0,0,0,0,0,0,29.5,0,0
189,2015-08-15,26,23.2,250,28.8,1422,0,0,0,0,0,0,4.4,1309,2.8,2334,1.4,74.4,0,0,0,0,0,0,0,29.3,0,0
189,2015-08-16,25.9,24.1,1926,27.9,1007,0,0.6,1923,1.3,1858,1.3,7.3,937,3.9,637,2.2,86.1,0,0,0,0,0,0,0,27,0,0
189,2015-08-17,26.1,23.3,412,28.9,1148,0,0,0,0,0,0,10.3,156,5.3,1457,2.4,77.5,0,0,0,0,0,0,0,30.5,0,0
189,2015-08-18,26.7,24.8,611,30.3,1213,0,0,0,0,0,0,9.9,1149,4.9,1135,3.5,76.8,0,0,0,0,0,0,0,29.7,0,0
189,2015-08-19,27,25,257,29.9,1446,0,0,0,0,0,0,8.5,1216,4.3,1233,2.8,82.3,0,0,0,0,0,0,0,32.3,0,0
189,2015-08-20,26.6,25.2,530,28.6,1050,0,0,0,0,0,0,7.8,1543,4.4,1545,1.2,88.3,0,0,0,0,0,0,0,30.1,0,0
189,2015-08-21,26.6,24.7,911,30.5,1407,0,11.5,705,25.3,616,32.2,14.1,656,6.7,414,2.9,88,0,0,0,0,0,0,0,30.1,0,0
189,2015-08-22,25.3,24.1,2141,26.7,1001,0,0,0,0,0,0,3.6,1521,2.2,1528,1.1,77.5,0,0,0,0,0,0,0,26.4,0,0
189,2015-08-23,25.7,23.2,544,28.7,1257,0,0,0,0,0,0,7.1,2327,3.7,2315,1.5,65.8,0,0,0,0,0,0,0,26.1,0,0
189,2015-08-24,24.1,21.6,2322,25.9,58,0,4.1,1454,9.2,1423,31.2,16.7,2241,9.1,2313,4.7,89.5,0,0,0,0,0,0,0,24.1,0,0
189,2015-08-25,23.8,21.5,232,27.2,1550,0,0.5,7,1.3,1,2.5,17.4,416,8,228,2.9,82.9,0,0,0,0,0,0,0,24.6,0,0
189,2015-08-26,25.1,22.1,624,28.9,1236,0,0,0,0,0,0,7.3,1506,4.1,1508,1.3,71.4,0,0,0,0,0,0,0,27.6,0,0
189,2015-08-27,24.3,20.2,319,27.2,1015,0,0.1,0,0.1,0,0.1,9.3,1210,5.5,1210,2.1,77,0,0,0,0,0,0,0,26.8,0,0
189,2015-08-28,24.7,22.5,553,27.4,1444,0,6.8,314,8.6,237,9.2,7.7,1301,4.6,1258,1.7,80.8,0,0,0,0,0,0,0,29.6,0,0
189,2015-08-29,24,22.1,530,27,1359,0,0,0,0,0,0,4.3,1219,2.2,1224,1.1,80.8,0,0,0,0,0,0,0,26.5,0,0
189,2015-08-30,24.1,21.4,358,26.6,1119,0,0,0,0,0,0,5,2310,2.8,2347,1.5,79.5,0,0,0,0,0,0,0,26.1,0,0
189,2015-08-31,24.2,21.4,324,27.3,1339,0,2.9,54,5.3,52,10.4,8.5,1039,4.5,1042,2.7,85.3,0,0,0,0,0,0,0,25.3,0,0
189,2015-09-01,24.7,22.6,405,27.7,1040,0,0,0,0,0,0,6.9,310,3.8,1105,1.3,85.3,0,0,0,0,0,0,0,26.6,0,0
189,2015-09-02,24.6,21.7,630,27.3,1328,0,0,0,0,0,0,6,1717,3.7,1450,1.6,82.1,0,0,0,0,0,0,0,28.2,0,0
189,2015-09-03,24.6,22.4,605,27.4,1400,0,0,0,0,0,0,10.4,1342,5.3,1330,2.3,77.9,0,0,0,0,0,0,0,28,0,0
189,2015-09-04,24.6,21.7,624,27.6,1314,0,0,0,0,0,0,5,1307,2.6,402,1.5,71.4,0,0,0,0,0,0,0,29.1,0,0
189,2015-09-05,22.7,20.8,1543,24.6,1039,0,4.2,2045,8.5,1955,36.4,7.2,1442,3.4,1932,1.7,88.4,0,0,0,0,0,0,0,23.1,0,0
189,2015-09-06,23.9,21.6,223,28.2,1319,0,3.3,-2356,7.7,-2331,2.3,11.4,332,5.9,304,3.2,77,0,0,0,0,0,0,0,25.8,0,0
189,2015-09-07,22.7,21.4,401,25.7,1319,0,0,0,0,0,0,10.4,1225,5.6,1214,3.5,74.9,0,0,0,0,0,0,0,23.7,0,0
189,2015-09-08,22.4,20.6,447,25.1,1157,0,0,0,0,0,0,12.3,1127,6.4,1326,3.9,63.4,0,0,0,0,0,0,0,24.3,0,0
189,2015-09-09,22.4,19.6,524,26.6,1535,0,0,0,0,0,0,9.4,1224,4.6,1015,2.5,59.9,0,0,0,0,0,0,0,25.8,0,0
189,2015-09-10,22.3,18.9,556,26.5,1242,0,0,0,0,0,0,4.8,1301,2.5,1417,1.2,67.1,0,0,0,0,0,0,0,27.2,0,0
189,2015-09-11,23.7,19.6,526,28.6,1545,0,0,0,0,0,0,9.9,1337,5.7,1342,1.8,62.1,0,0,0,0,0,0,0,29.1,0,0
189,2015-09-12,21.3,18.9,2209,23.4,16,0,0.4,1155,1.5,1144,4.4,6.6,203,3.4,203,1.6,84.5,0,0,0,0,0,0,0,22.7,0,0
189,2015-09-13,21.4,17.7,258,25.5,1300,0,0,0,0,0,0,6.5,1339,4.3,1505,1.8,61.4,0,0,0,0,0,0,0,25.6,0,0
189,2015-09-14,22.2,18.1,238,25.5,1436,0,0,0,0,0,0,9.3,1544,4.8,1551,2.7,63.5,0,0,0,0,0,0,0,26.4,0,0
189,2015-09-15,22.5,20.4,216,25.5,1359,0,0,0,0,0,0,10.8,1053,5.6,1702,3.8,72,0,0,0,0,0,0,0,26.1,0,0
189,2015-09-16,20.6,18.8,1141,22,1,0,2.5,1100,7.2,858,35.6,10.9,1029,6.2,1028,3.3,86.3,0,0,0,0,0,0,0,21.4,0,0
189,2015-09-17,22.6,19.3,532,26.5,1537,0,0,0,0,0,0,9.4,233,4.7,37,2.1,72.5,0,0,0,0,0,0,0,24.6,0,0
189,2015-09-18,22.3,19.8,204,25.9,1435,0,0,0,0,0,0,9.5,1339,4.8,1138,2.8,67.9,0,0,0,0,0,0,0,24,0,0
189,2015-09-19,21.6,18.4,412,25.1,1351,0,0,0,0,0,0,5,1422,3.1,1145,1.6,71.5,0,0,0,0,0,0,0,24.2,0,0
189,2015-09-20,21.9,18.4,542,25,1201,0,0,0,0,0,0,3.9,1346,2.5,1344,1.3,73.1,0,0,0,0,0,0,0,23.1,0,0
189,2015-09-21,22.6,19.8,707,25.6,1349,0,0,0,0,0,0,7.2,1500,3.4,1638,1.8,70.5,0,0,0,0,0,0,0,29.2,0,0
189,2015-09-22,23.1,20.6,239,25.9,1317,0,0,0,0,0,0,7.4,1153,3.7,738,2.6,79.4,0,0,0,0,0,0,0,28.5,0,0
189,2015-09-23,21.6,20.1,1524,23,815,0,10.3,1413,37.8,1323,133.1,13.6,2059,6.7,2102,2.9,92.5,0,0,0,0,0,0,0,21.7,0,0
189,2015-09-24,23.2,21.1,9,26.2,1106,0,0,0,0,0,0,11.9,1437,6.2,1430,3.5,76.3,0,0,0,0,0,0,0,22.8,0,0
189,2015-09-25,23.4,21,2323,26.2,1303,0,0,0,0,0,0,8.1,1151,4.2,910,2.3,70.6,0,0,0,0,0,0,0,24.1,0,0
189,2015-09-26,23.2,19.6,558,27.2,1344,0,0,0,0,0,0,6.5,1152,4,1152,1.5,73.5,0,0,0,0,0,0,0,25.4,0,0
189,2015-09-27,23.5,20.2,406,26.9,1301,0,0,0,0,0,0,10.4,2324,5.2,1032,3.3,62.9,0,0,0,0,0,0,0,24.2,0,0
189,2015-09-28,24.4,22.3,630,27.3,1302,0,0,0,0,0,0,12,1249,6.6,2013,4.7,56,0,0,0,0,0,0,0,25.3,0,0
189,2015-09-29,23.5,21.9,2353,26.8,1330,0,0,0,0,0,0,10.6,1201,5.5,1405,4.4,72.1,0,0,0,0,0,0,0,24.7,0,0
189,2015-09-30,19.9,17.5,1137,22.1,308,0,6.1,1057,21.4,1039,83.3,11,1223,5.8,1257,4,92.4,0,0,0,0,0,0,0,20.6,0,0
189,2015-10-01,22.5,18.8,2356,24.7,1130,0,13,151,29.5,140,54.8,16.6,1710,8.2,1100,4.6,88.1,0,0,0,0,0,0,0,22.1,0,0
189,2015-10-02,18.4,15.5,2311,21.9,1422,0,0,0,0,0,0,9.1,923,5.1,1110,2.1,57.4,0,0,0,0,0,0,0,19.8,0,0
189,2015-10-03,19.9,15.2,20,24.1,1605,0,0,0,0,0,0,6.5,1530,4,1332,1.7,68.4,0,0,0,0,0,0,0,21.2,0,0
189,2015-10-04,21.3,18.2,659,25.4,1215,0,0,0,0,0,0,9.4,1334,4.7,1312,2.2,59.4,0,0,0,0,0,0,0,20.9,0,0
189,2015-10-05,20.1,16.9,2316,23.6,1223,0,0,0,0,0,0,7.6,801,3.2,12,1.4,63.4,0,0,0,0,0,0,0,20.8,0,0
189,2015-10-06,20.3,15.2,604,25.2,1515,0,0,0,0,0,0,7.4,1637,3.4,1638,1.9,47.6,0,0,0,0,0,0,0,20.5,0,0
189,2015-10-07,21.2,16.4,700,24.8,1129,0,0,0,0,0,0,7.6,936,4,1547,2.3,57,0,0,0,0,0,0,0,22.6,0,0
189,2015-10-08,20.1,17.4,2328,23,1550,0,0.1,0,0.1,0,0.1,6.7,350,3.5,300,1.8,63.6,0,0,0,0,0,0,0,20.6,0,0
189,2015-10-09,19.5,15.7,2348,24.1,1211,0,0,0,0,0,0,6.9,1418,2.8,1407,1.3,59.1,0,0,0,0,0,0,0,22.8,0,0
189,2015-10-10,18.3,13.7,324,22,1509,0,0,0,0,0,0,9.3,1600,4.2,1440,2,60.4,0,0,0,0,0,0,0,19.2,0,0
189,2015-10-11,16.9,15,645,20.4,1244,0,0,0,0,0,0,10.5,1323,4.7,1327,2.5,51,0,0,0,0,0,0,0,19.8,0,0
189,2015-10-12,18,15,442,21.3,1319,0,0.3,355,0.3,347,0.3,10.8,1721,4.6,1502,2.1,52.8,0,0,0,0,0,0,0,21.6,0,0
189,2015-10-13,18.7,15.7,635,23.6,1418,0,0,0,0,0,0,9.5,1418,4.9,1221,2,50.1,0,0,0,0,0,0,0,23,0,0
189,2015-10-14,19,14.3,459,23.5,1322,0,0,0,0,0,0,6.1,1250,3.6,1317,1.8,53.6,0,0,0,0,0,0,0,23.1,0,0
189,2015-10-15,19,15.6,614,22.9,1521,0,0,0,0,0,0,4.6,1112,2.5,843,1.7,61.9,0,0,0,0,0,0,0,24.3,0,0
189,2015-10-16,18.9,15,530,22.8,1349,0,0,0,0,0,0,4.8,1203,3.1,1456,1.7,62.1,0,0,0,0,0,0,0,23.4,0,0
189,2015-10-17,19.8,15.6,404,24.2,1459,0,0,0,0,0,0,8.3,835,4.3,1016,2.2,50.5,0,0,0,0,0,0,0,23.5,0,0
189,2015-10-18,18.6,15.1,444,22.6,1320,0,0,0,0,0,0,5.5,1338,3.7,1403,1.6,62.4,0,0,0,0,0,0,0,22.8,0,0
189,2015-10-19,19.4,15.1,412,23.9,1206,0,0,0,0,0,0,8.5,1422,4.5,953,2.1,57.4,0,0,0,0,0,0,0,22.3,0,0
189,2015-10-20,20.2,14.9,506,25.5,1322,0,0,0,0,0,0,8.1,2232,4.2,2232,2,61.1,0,0,0,0,0,0,0,20.8,0,0
189,2015-10-21,20.6,17.7,2352,24.9,1310,0,0,0,0,0,0,10,914,4.8,923,2.4,76.4,0,0,0,0,0,0,0,23.9,0,0
189,2015-10-22,20.5,17.3,48,23.4,1253,0,0,0,0,0,0,11.4,538,5.7,924,3.5,70.4,0,0,0,0,0,0,0,23,0,0
189,2015-10-23,19.5,17.1,2250,23.2,1252,0,0,0,0,0,0,8.9,123,4.2,11,2.4,74.4,0,0,0,0,0,0,0,23.4,0,0
189,2015-10-24,19.5,15.1,712,23.2,1404,0,0,0,0,0,0,4.1,1205,2.4,1331,1.4,73,0,0,0,0,0,0,0,23.4,0,0
189,2015-10-25,18.6,16.3,2318,22.1,1351,0,0,0,0,0,0,10.4,1210,5.3,1212,3.3,65.6,0,0,0,0,0,0,0,22.6,0,0
189,2015-10-26,18.6,16,220,21.7,1303,0,0,0,0,0,0,8.3,1014,4.5,1018,2.4,66.6,0,0,0,0,0,0,0,22.8,0,0
189,2015-10-27,18.1,13.6,2336,22.1,1227,0,2.5,755,5.4,713,5.4,16.4,813,8.2,816,2.7,69.1,0,0,0,0,0,0,0,19.5,0,0
189,2015-10-28,16.1,12.1,659,20.6,1353,0,0,0,0,0,0,8.7,1528,4.2,1534,1.7,53.3,0,0,0,0,0,0,0,17.9,0,0
189,2015-10-29,16.3,12.8,409,19.1,1410,0,0,0,0,0,0,3.5,2055,2,229,1.1,64.5,0,0,0,0,0,0,0,17.8,0,0
189,2015-10-30,15.5,11.8,2320,18.9,1208,0,0.4,14,0.4,0,0.4,6.7,1121,3.6,1121,1.4,67.6,0,0,0,0,0,0,0,18.4,0,0
189,2015-10-31,13.5,10.7,522,17,1436,0,0,0,0,0,0,7.7,1243,4.5,1527,1.8,59.9,0,0,0,0,0,0,0,17.2,0,0
189,2015-11-01,12.8,10.9,259,14.9,1207,0,0,0,0,0,0.7,4.6,1013,2.4,720,1.1,71,0,0,0,0,0,0,0,13.7,0,0
189,2015-11-02,14.5,10.5,322,20.3,1524,0,0,0,0,0,0,8.6,1451,4.7,1436,1.6,58.1,0,0,0,0,0,0,0,16.5,0,0
189,2015-11-03,15.4,11.5,457,19.4,1225,0,0,0,0,0,0,5.1,1316,3,1324,1.8,56.6,0,0,0,0,0,0,0,16.5,0,0
189,2015-11-04,17.6,14,452,21.2,1346,0,0,0,0,0,0,5.5,50,2.9,229,2,65.9,0,0,0,0,0,0,0,19.1,0,0
189,2015-11-05,19.2,17,1,21.2,1221,0,0,0,0,0,0,5.5,1434,2.7,1145,1.9,80.8,0,0,0,0,0,0,0,19.2,0,0
189,2015-11-06,19.7,17.9,2130,22.6,1107,0,0,0,0,0,2.2,9.4,1600,4.2,2130,2.7,83.8,0,0,0,0,0,0,0,21.1,0,0
189,2015-11-07,19.9,18.4,1,20.9,2243,0,0,0,0,0,40.4,7.2,8,3.8,37,1.7,96.4,0,0,0,0,0,0,0,19.9,0,0
189,2015-11-08,19.8,17.7,2224,22,1254,0,0,0,0,0,0.4,9.6,1350,4.5,1239,1.9,88.5,0,0,0,0,0,0,0,21,0,0
189,2015-11-09,17,13.7,2342,19.4,1255,0,0,0,0,0,0,11.4,1417,6.1,1428,1.9,71.1,0,0,0,0,0,0,0,17.1,0,0
189,2015-11-10,14.3,12,615,17.4,1351,0,0,0,0,0,0,6.7,1140,3.7,1416,1.5,64.5,0,0,0,0,0,0,0,14.9,0,0
189,2015-11-11,16.2,12.2,134,19.3,1226,0,0,0,0,0,0,8.5,1011,4.4,1235,2.3,73.8,0,0,0,0,0,0,0,15.5,0,0
189,2015-11-12,17.4,15.6,2328,19.8,1412,0,0,0,0,0,2.2,11.3,913,5.7,1029,3.6,70.9,0,0,0,0,0,0,0,16,0,0
189,2015-11-13,17.6,15.8,1,18.9,1050,0,0,0,0,0,112.7,14.2,1311,4,147,2.2,93.5,0,0,0,0,0,0,0,17.3,0,0
189,2015-11-14,17.3,14.6,2243,19.1,1148,0,0,0,0,0,0,8.2,1509,3.6,1512,1.7,81.8,0,0,0,0,0,0,0,16.7,0,0
189,2015-11-15,16.7,13.8,651,20.4,1415,0,0,0,0,0,0,4.4,1152,2.6,1201,1.2,75.1,0,0,0,0,0,0,0,16.8,0,0
189,2015-11-16,17.5,13.9,51,20.3,1833,0,0,0,0,0,8,12.7,2009,7,1832,2.3,83.5,0,0,0,0,0,0,0,16.2,0,0
189,2015-11-17,17.7,15.8,612,20.8,1403,0,0,0,0,0,2.4,7.2,45,3.3,53,1.5,86.3,0,0,0,0,0,0,0,18.3,0,0
189,2015-11-18,16.5,14.1,2354,18.7,943,0,0,0,0,0,16.3,10.3,1043,5.6,1022,3.2,89.8,0,0,0,0,0,0,0,17.1,0,0
189,2015-11-19,15.3,14,12,16.5,1059,0,0,0,0,0,10.4,6.2,430,3.3,919,1.7,91.8,0,0,0,0,0,0,0,15.8,0,0
189,2015-11-20,16.3,14.2,250,19.3,1312,0,0,0,0,0,0,4.3,1430,2.7,1434,0.9,86.9,0,0,0,0,0,0,0,16.6,0,0
189,2015-11-21,16.2,14.4,425,18.8,1402,0,0,0,0,0,0,4.2,1454,2.2,1430,1,79.6,0,0,0,0,0,0,0,17,0,0
189,2015-11-22,17,13.6,710,20.3,1503,0,0,0,0,0,0,6.4,930,3.4,1844,2,78.4,0,0,0,0,0,0,0,16,0,0
189,2015-11-23,16.6,15.1,1951,17.9,857,0,0,0,0,0,10.9,8.3,926,4.2,934,1.9,86.6,0,0,0,0,0,0,0,16.2,0,0
189,2015-11-24,15.5,13.1,742,17.7,1322,0,0,0,0,0,0,7.1,1837,3.9,1243,1.8,77.5,0,0,0,0,0,0,0,15.9,0,0
189,2015-11-25,11.3,6.3,2313,15.1,1253,0,0,0,0,0,7.6,10.7,1448,4.2,1618,1.7,76,0,0,0,0,0,0,0,12.6,0,0
